image_id,category,gold_labels,explanation
TE-569.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]",
TE-57.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses sadness and loneliness (""celebrating my birthday alone""). The visual imagery shows a man with a dejected, lonely, and flat affect.
2. MOTIVATION/INTEREST: The images depict the person sitting or standing idly in various settings, suggesting a lack of motivation or interest in engaging with the environment or celebrating.
3. EXISTENTIAL/EMOTIONAL INTENSITY: The statement ""because no one cares about me"" conveys a strong feeling of social isolation and hopelessness regarding relationships.
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: The text explicitly states a feeling of being uncared for (""no one cares about me""), which reflects low self-worth and a sense of being unimportant to others.
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a ""Sad Pablo Escobar"" meme template used to convey loneliness, here specifically adapted with Hindi text about spending a birthday alone."
TE-570.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image shows cats yawning, which can be associated with tiredness or boredom, but no clear human emotional state like sadness or anguish is depicted.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: The yawning shown in the first and third panels is a behavior directly related to sleepiness or waking up.

CONTEXT: This is a meme using cats to humorously illustrate the physics concepts of potential and kinetic energy."
TE-571.jpg,UNIVERSAL_HUMAN,"[1,0,1,1,1,0,0]",
TE-572.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The text explicitly states the person is experiencing ""depression"" and is ""depressed"".

2. MOTIVATION/INTEREST: The act of sleeping is described as a way to ""escape"", suggesting a lack of motivation to face reality or engage in other activities.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The meme depicts a cycle of hopelessness where sleep is used as an escape, but the depression persists upon waking.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: The meme centers on sleep being used as a coping mechanism to avoid depression, implying hypersomnia or using sleep to withdraw.

CONTEXT: This is a two-panel internet meme using a cat picture and Hindi text to humorously relate the experience of depression and oversleeping."
TE-573.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The character initially appears happy and hopeful, but in the second panel, they express distress and anxiety (sweating) while being held back.
2. MOTIVATION/INTEREST: The character shows a clear motivation to reach the ""recovery from eating disorder"" balloon, but is hindered by the pain of eating.
3. EXISTENTIAL/EMOTIONAL INTENSITY: The image depicts a significant struggle and barrier to recovery, causing visible distress.
4. APPETITE/EATING: The text explicitly mentions ""eating disorder"" and the ""pain experienced upon eating food"" as a major obstacle.
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a meme using the ""Running Away Balloon"" template to illustrate the challenge of eating disorder recovery due to physical pain upon eating."
TE-574.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The text expresses a state of distress or feeling overwhelmed, indicating a sense of losing mental stability.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The phrase depicts an intense internal"
TE-575.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a sense of being overwhelmed and burdened by ""problems,"" suggesting stress and a lack of peace.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The text describes problems as intense enough to ""forcefully wake you up,"" indicating a significant level of stress or anxiety that intrudes on rest.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: The text explicitly mentions that ""problems"" will ""forcefully wake you up,"" indicating sleep disruption or insomnia caused by worry.

CONTEXT: This is a screenshot of a tweet in Hindi, presented as a relatable meme about the stresses that come with reaching adulthood."
TE-576.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]",
TE-577.jpg,UNIVERSAL_HUMAN,"[1,1,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The man's facial expression is neutral and passive in both panels. The text ""निठल्ला"" (useless/lazy) implies a negative judgment of his state in the first panel.

2. MOTIVATION/INTEREST: The man is shown engaged in passive leisure (watching TV, drinking), which is labeled as ""useless"" in the first panel, suggesting a perceived lack of productive motivation.

3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.

4. APPETITE/EATING: The man is holding a beer bottle and a bowl, indicating the consumption of alcohol and food or snacks.

5. SELF-WORTH/GUILT: The Hindi word ""निठल्ला"" in the 2019 panel is a derogatory term implying low worth or laziness.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: Not shown.

CONTEXT: This is a meme using a before-and-after format to humorously comment on how the perception of staying home changed from being ""lazy"" in"
TE-578.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The image implies distress and a disregard for self-preservation through a self-destructive choice, though specific emotions are not named.
2. MOTIVATION/INTEREST: The decision to stop eating and drinking indicates a severe lack of motivation for self-care and basic life activities.
3. EXISTENTIAL/EMOTIONAL INTENSITY: The text ""खाना-पीना छोड़ देना"" (giving up eating and drinking) depicts a form of self-harm and a potential wish to withdraw from life.
4. APPETITE/EATING: The meme explicitly shows a choice to ""खाना-पीना छोड़ देना"" (give up eating and drinking), indicating severe restriction of food intake.
5. SELF-WORTH/GUILT: not shown
6. CONCENTRATION/THINKING: The car labeled ""my brain"" is shown making an irrational and self-destructive decision, suggesting impaired judgment.
7. SLEEP: not shown

CONTEXT: This is a ""Left Exit 12 Off Ramp"" meme using Hindi text to depict a person's brain choosing self-starvation over healthy eating."
TE-579.jpg,UNIVERSAL_HUMAN,"[1,1,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text ""I am fine, stop asking"" suggests a facade of wellness covering underlying sadness, emptiness, or a desire for isolation. The somber, black and white visual reinforces a melancholic or flat mood.

2. MOTIVATION/INTEREST: The explicit request to ""stop asking"" indicates a lack of interest in social interaction or discussing their well-being, showing social withdrawal.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The content depicts a wish to withdraw from social connection and hide one's true feelings, but does not explicitly express extreme hopelessness or self-harm.

4. APPETITE/EATING: not shown.

5. SELF-WORTH/GUILT: not shown.

6. CONCENTRATION/THINKING: not shown.

7. SLEEP: not shown.

CONTEXT: This is a ""sadpost"" meme format using a black and white film still with Hindi text to express a feeling of emotional withdrawal."
TE-58.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,0]",
TE-580.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The character in the bottom panel appears distressed and conflicted, reflecting the internal struggle described by the text.

2. MOTIVATION/INTEREST: The motivation to celebrate is presented solely as an opportunity to ""stuff myself with food,"" indicating a potential narrowing of interest towards eating.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The phrase ""die of hunger"" is used hyperbolically to express a strong emotional aversion to not eating.

4. APPETITE/EATING: The meme explicitly centers on eating, contrasting the extreme options of stuffing oneself (""ठूस-ठूस के खाऊँ"") versus starving (""भूखा मरूँ"") due to a ""gluttonous mind.""

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: The image depicts a difficult decision-making process where the ""gluttonous mind"" is the primary influence.

7. SLEEP: Not shown.

CONTEXT: This is a meme using a ""Squid Game"" template to humor"
TE-581.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The character with the scribbled head appears overwhelmed or stunned, while the chaotic visual suggests inner turmoil or a state of being mentally overwhelmed.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: The image visually depicts an intense state of mental chaos or overload through the large, tangled scribble coming from the character's head.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The chaotic, colorful scribble emerging from the head is a clear visual metaphor for disorganized thinking, confusion, mental clutter, or a ""noisy"" brain.

7. SLEEP: not shown

CONTEXT: This is a cartoon meme using a visual metaphor to represent a chaotic or overwhelmed mental state, with Hindi text."
TE-582.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The user explicitly states they are completely ""burnt out"" at age 25. The tone conveys frustration, weariness, and a sense of being overwhelmed by mundane life prospects.

2. MOTIVATION/INTER"
TE-584.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The character depicts extreme lethargy, fatigue, and a flat, weary affect.
2. MOTIVATION/INTEREST: The pervasive tiredness suggests a lack of energy, which could imply a lack of motivation, but this is not explicitly stated.
3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.
4. APPETITE/EATING: Not shown.
5. SELF-WORTH/GUILT: Not shown.
6. CONCENTRATION/THINKING: Not shown.
7. SLEEP: The text explicitly contrasts sleeping for ""2 hours"" versus ""12 hours,"" with the visual indicating that the feeling of extreme tiredness remains the same in both scenarios, pointing to non-restorative sleep.

CONTEXT: This is a meme using a cartoon character to humorously express the relatable struggle of feeling chronically tired regardless of sleep duration."
TE-585.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The text ""Not to fall apart"" as the primary plan suggests a struggle to maintain emotional stability and indicates underlying distress or feeling overwhelmed.

2. MOTIVATION/INTEREST: The only goal is to avoid breaking down, with the rest of the plan being unknown (""???""), showing a lack of motivation or interest in any other activities.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The explicit goal of ""not falling apart"" implies a high level of emotional intensity and a struggle for psychological survival.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The inability to formulate a plan beyond the first point (""???"") suggests difficulty with planning, decision-making, or thinking clearly.

7. SLEEP: not shown

CONTEXT: This is a meme using a SpongeBob SquarePants template with Hindi text to express a daily struggle with mental health."
TE-587.jpg,UNIVERSAL_HUMAN,"[1,1,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text and image express social anxiety and a strong desire to avoid an awkward encounter, as the character is shown running away.
2. MOTIVATION/INTEREST: The motivation is to avoid a specific social interaction, indicating a lack of interest in engaging with the acquaintance from school.
3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.
4. APPETITE/EATING: Not shown.
5. SELF-WORTH/GUILT: Not shown.
6. CONCENTRATION/THINKING: Not shown.
7. SLEEP: Not shown.

CONTEXT: This is a humorous meme using a cartoon character to illustrate the relatable experience of avoiding an acquaintance in public."
TE-59.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text expresses a deep sense of weariness and exhaustion, with the speaker stating they are tired of ""everything.""

2. MOTIVATION/INTEREST: Being tired of ""everything"" suggests a generalized lack of interest or motivation to engage with any aspect of life.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The statement of being tired from ""everything"" depicts a profound, all-encompassing weariness with life.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: The text explicitly mentions being ""very tired,"" indicating a state of fatigue, though specific sleep patterns are not detailed.

CONTEXT: This is a photograph of a short, printed dialogue in Hindi, likely from a book, expressing a sentiment of overwhelming exhaustion."
TE-590.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text describes a struggle to wake up, but does not explicitly state a specific mood like sadness or emptiness.
2. MOTIVATION/INTEREST: The repeated desire for ""just 5 minutes more"" of sleep suggests a lack of motivation to get out of bed and start the day.
3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.
4. APPETITE/EATING: Not shown.
5. SELF-WORTH/GUILT: The final line expresses guilt or the need to apologize (""Sorry I'm late"") for the consequences of oversleeping.
6. CONCENTRATION/THINKING: Not shown.
7. SLEEP: The tweet directly depicts a struggle with waking up, repeatedly snoozing an alarm, and oversleeping, indicating difficulty with sleep-wake routines.

CONTEXT: This is a humorous, relatable tweet about the common experience of hitting the snooze button and being late."
TE-592.jpg,UNIVERSAL_HUMAN,"[0,1,0,0,0,0,0]","Here is an analysis of the image based on the specified areas:

1.  **MOOD/EMOTIONAL STATE:** The text and image convey boredom, weariness, and dissatisfaction with one's job. The subject's facial expression is pensive and unenthusiastic.
2.  **MOTIVATION/INTEREST:** The text explicitly mentions being ""Bored With Your Dead-End Job,"" indicating a clear lack of interest and motivation related to work.
3.  **EXISTENTIAL/EMOTIONAL INTENSITY:** The phrase ""Dead-End Job"" suggests a feeling of stagnation and a lack of future prospects, but it does not depict extreme hopelessness or a wish to withdraw from life.
4.  **APPETITE/EATING:** not shown
5.  **SELF-WORTH/GUILT:** not shown
6.  **CONCENTRATION/THINKING:** The implied action of constantly watching the clock suggests a difficulty in focusing on work tasks due to boredom.
7.  **SLEEP:** not shown

**CONTEXT:** This is a meme using a photo of Tupac Shakur and bilingual text to humorously express the relatable feeling of boredom and impatience at a ""dead-end job."""
TE-593.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]",
TE-594.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text describes a distressing and irreversible loss of one's mental faculties, suggesting a somber or hopeless mood.
2. MOTIVATION/INTEREST: Not shown.
3. EXISTENTIAL/EMOTIONAL INTENSITY: The quote highlights the fear of permanently losing one's mind, indicating a significant existential concern about mental decline.
4. APPETITE/EATING: Not shown.
5. SELF-WORTH/GUILT: Not shown.
6. CONCENTRATION/THINKING: The text directly addresses the loss of the ""mind,"" which implies difficulties with thinking, cognition, or maintaining sanity.
7. SLEEP: Not shown.

CONTEXT: The image is a picture quote format sharing a Hindi translation of an observation attributed to author Bill Bryson."
TE-596.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The image and text convey a state of extreme fatigue and lethargy, with the character yawning and stretching.

2. MOTIVATION/INTEREST: The desire for another nap immediately after a long sleep suggests a lack of energy or motivation to be active.

3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: The text explicitly mentions sleeping for 12 hours and still needing a nap, indicating excessive sleepiness or non-restorative sleep.

CONTEXT: This is a meme using a still from the Snow White movie with Hindi text to humorously express the feeling of still being tired after a long sleep."
TE-597.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","Based on the image provided, here is the analysis for each area:

1.  **MOOD/EMOTIONAL STATE:** The text ""बस अब सोने दो"" (Just let me sleep now) conveys a sense of exhaustion, weariness, or a strong desire to withdraw and rest.
2.  **MOTIVATION/INTEREST:** The explicit wish to just sleep suggests a lack of motivation or interest in engaging with anything else at the moment.
3.  **EXISTENTIAL/EMOTIONAL INTENSITY:** The plea to be left alone to sleep can be interpreted as a wish to withdraw from wakefulness or escape current circumstances.
4.  **APPETITE/EATING:** not shown
5.  **SELF-WORTH/GUILT:** not shown
6.  **CONCENTRATION/THINKING:** not shown
7.  **SLEEP:** The text directly references sleep, expressing a strong desire or need to sleep, which could indicate fatigue or sleep as a coping mechanism."
TE-598.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image expresses a strong desire for rest and relief, suggesting a state of fatigue or tiredness.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: Not shown.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: The text explicitly states a wish for deep, long, and carefree sleep, comparing it to that of a ""teenager"" on ""summer vacation break,"" implying their current sleep is not satisfying.

CONTEXT: This is a bilingual text-based meme format using English and Hindi to express a relatable wish for better sleep."
TE-599.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text ""सुबह का पहला thought: 'नहीं यार'"" (First thought of the morning: 'No man') expresses a mood of reluctance, dread, or lack of enthusiasm for the day ahead.

2. MOTIVATION/INTEREST: The immediate negative reaction to waking up indicates a lack of motivation or willingness to start the day's activities.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The content depicts a common feeling of dread about waking up, but does not show extreme hopelessness or references to self-harm.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: The image depicts the struggle of waking up to an alarm, which may imply fatigue or a desire to continue sleeping, but does not explicitly mention a sleep disorder.

CONTEXT: This is a meme using a stock photo and Hindi/English text to express the relatable feeling of not wanting to wake up in the morning."
TE-6.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The text expresses extreme anger and aggression, culminating in a violent threat directed at an unknown person.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The content depicts intense outward aggression and a specific threat of physical violence (""I swear I will break your face"").

4. APPETITE/EATING"
TE-60.jpg,UNIVERSAL_HUMAN,"[0,0,1,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image shows physical evidence of self-harm and the text expresses self-hatred and a feeling of inadequacy, indicating anguish and deep sadness.
2. MOTIVATION/INTEREST: not shown
3. EXISTENTIAL/EMOTIONAL INTENSITY: The image depicts recent cuts on a forearm, a clear reference to harming oneself, accompanied by text expressing strong self-hatred.
4. APPETITE/EATING: not shown
5. SELF-WORTH/GUILT: The text ""मुझे नफ़रत है कि मैं कभी 'काफ़ी' नहीं होता।"" translates to ""I hate that I am never 'enough',"" directly expressing feelings of worthlessness and self-blame.
6. CONCENTRATION/THINKING: not shown
7. SLEEP: not shown

CONTEXT: This is a photograph of self-harm with superimposed Hindi text, likely shared online to express personal distress."
TE-600.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The image explicitly labels ""Depression"", ""Anxiety"", ""Existential dread"", ""रोना"" (crying), and ""अकेलापन"" (loneliness), indicating a state of significant emotional distress, sadness, and isolation. The phrase ""बस थकान है"" (it's just tiredness) is presented as a mask for these deeper issues.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The inclusion of ""Existential dread"" suggests a deep-seated questioning of life or meaning, contributing to a sense of being overwhelmed.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: ""Insomnia"" is explicitly listed as one of the underlying issues. The main text ""बस थकान है"" (it's just tiredness) also directly refers to fatigue.

CONTEXT: This is a meme using a SpongeBob SquarePants template to illustrate how"
TE-601.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,1,0,0]","1. **MOOD/EMOTIONAL STATE:** The text asks a morbid question about the weight of the user's ""corpse,"" which is a dark and potentially distressing theme.

2. **MOTIVATION/INTEREST:** Not shown.

3. **EXISTENTIAL/EMOTIONAL INTENSITY:** The image contains a direct reference to the user's own death with the question ""Exactly how much does your corpse weigh?"".

4. **APPETITE/EATING:** Not shown.

5. **SELF-WORTH/GUILT:** The label ""skeleton"" under the weight readout could imply a morbid self-perception, but it does not explicitly express guilt or worthlessness.

6. **CONCENTRATION/THINKING:** Not shown.

7. **SLEEP:** Not shown.

**CONTEXT:** This is a screenshot from a mobile game or quiz app that uses dark humor or morbid themes."
TE-603.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text describes a negative emotional outcome for adults who were bullied as children, specifically having a ""messed-up"" relationship with their body.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: The tweet describes a significant long-term psychological struggle (""messed-up"" body relationship) resulting from childhood experiences.

4. APPETITE/EATING: The text mentions ""obesity"" and being ""thin,"" which relates to body size, but does not describe specific eating habits.

5. SELF-WORTH/GUILT: The tweet implies that adults who were taunted about their weight as children develop negative self-image and a problematic relationship with their bodies.

6. CONCENTRATION/THINKING: not shown

7. SLEEP: not shown

CONTEXT: This is a screenshot of a tweet in Hindi advocating against fat-shaming children and highlighting its long-term negative impact on mental health."
TE-604.jpg,UNIVERSAL_HUMAN,"[1,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The text explicitly mentions ""उदास दिलों"" (sad hearts), indicating sadness. The dark, solitary visual setting reinforces a mood of melancholy or loneliness.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The text links sadness to an inability to sleep, suggesting a significant emotional burden, but does not explicitly depict extreme hopelessness or self-harm.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: Not shown.

7. SLEEP: The text ""नींद कहाँ"" (where is sleep) directly refers to a lack of sleep or insomnia, attributed to sadness. The visual of a person in the dark, possibly awake, supports this.

CONTEXT: This is an image with Hindi text, likely a social media post, expressing the sentiment of sleeplessness caused by sadness."
TE-605.jpg,UNIVERSAL_HUMAN,"[1,1,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The image explicitly uses the Hindi word for ""Depression"" (""डिप्रेशन"") on one of the trains. The visual of a crash suggests a state of emotional devastation or a significant negative impact on mood.

2. MOTIVATION/INTEREST: The image shows a train labeled ""desire to achieve something"" (""कुछ"
TE-606.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,0,0,0]","1. MOOD/EMOTIONAL STATE: The image uses dark humor to suggest an apathetic or stressed emotional state where basic self-care is neglected.

2. MOTIVATION/INTEREST: The person shows a lack of motivation or interest in eating a proper meal, choosing to smoke instead"
TE-607.jpg,UNIVERSAL_HUMAN,"[1,0,0,1,1,0,0]",
TE-608.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The adult character exhibits extreme exhaustion, stress, and desperation, indicated by her wide, bloodshot eyes with dark circles and a distressed facial expression.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: The character's desperate plea to her younger self to ""sleep as long as you can"" suggests a state of intense, overwhelming fatigue and distress in her current life.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: not shown

7. SLEEP: The entire comic revolves around sleep deprivation; the adult character is extremely fatigued and desperately advises her younger self to prioritize sleep while she still can.

CONTEXT: This is a BuzzFeed comic using a ""talking to your younger self"" meme format to humorously highlight the exhaustion of adulthood."
TE-609.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,1,1,0]","1. MOOD/EMOTIONAL STATE: The text asks about the feeling of ""losing your mind,"" suggesting distress, anxiety, or confusion.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The phrase ""losing your mind"" depicts a state of significant mental distress or feeling overwhelmed.

4. APPETITE/EATING: Not shown.

5. SELF-WORTH/GUILT: Not shown.

6. CONCENTRATION/THINKING: The text explicitly refers to the feeling of ""losing your mind,"" indicating perceived cognitive decline or confusion.

7. SLEEP: Not shown.

CONTEXT: The image is a meme format with Hindi text overlaid on a photo, likely expressing a relatable feeling of stress or being overwhelmed."
TE-61.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,1,0,0]","1. MOOD/EMOTIONAL STATE: The text uses the Hindi word 'paidal' (meaning crazy or mad) to describe the subject, suggesting a self-perception of being eccentric or different. The cat in the image has a wide-eyed, somewhat bewildered expression.

2. MOTIVATION/INTEREST:"
TE-610.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text describes a shift from nighttime worry or trouble (""परेशानी"") to a sense of resolution and relief in the morning. The visual depicts a peaceful, sleeping person.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: The text acknowledges difficulties that feel overwhelming at night but frames them as temporary and resolvable through sleep, rather than expressing hopelessness.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The quote suggests that problems seem harder to solve at night, implying reduced cognitive clarity"
TE-612.jpg,UNIVERSAL_HUMAN,"[0,0,0,1,1,0,0]","CONTEXT: This is a meme using the popular ""This is fine"" comic strip format with Hindi text, referencing the act of deleting ""bodychecks,"" a behavior often associated with body image obsession or eating disorders.

1. MOOD/EMOTIONAL STATE: The meme ironically portrays a state of denial or forced calm (""सब ठीक है"" - Everything is fine) amidst a chaotic and stressful situation represented by the fire.

2. MOTIVATION/INTEREST: Not shown.

3. EXISTENTIAL"
TE-613.jpg,UNIVERSAL_HUMAN,"[1,1,0,0,0,0,0]","1. MOOD/EMOTIONAL STATE: The text explicitly mentions feeling ""depressed,"" ""anxious,"" ""sad"" (दुखी), and wanting to ""cry"" (रुलाता है).

2. MOTIVATION/INTEREST: The text states that school ""makes me very tired"" (बहुत थका देता है) and ""tired"" (थका देता है), suggesting a lack of energy or motivation.

3. EXISTENTIAL/EMOTIONAL INTENSITY: The search suggestions include the phrase ""suicidal feel करता है"" (makes me feel suicidal), indicating extreme distress and thoughts of self-harm.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: The text includes the suggestion that school ""makes me feel stupid"" (बेवकूफ feel कराता है), indicating negative self-worth.

6. CONCENTRATION/THINKING: The text mentions school gives ""stress,"" which can affect thinking, but there is no direct mention of concentration difficulties.

7. SLEEP: The text mentions being ""very tired"" and ""tired,"" which relates to fatigue, but does not explicitly mention sleep patterns.

CONTEXT: This is a meme combining a screenshot of negative search suggestions about school with a ""Rick and Morty"" reaction image to criticize the education department."
TE-614.jpg,UNIVERSAL_HUMAN,"[0,1,0,0,0,0,1]",
TE-616.jpg,UNIVERSAL_HUMAN,"[1,0,1,0,0,0,1]","1. MOOD/EMOTIONAL STATE: The cartoon character is depicted with expressions of extreme anguish, despair, and weariness, particularly in the bottom right panel showing heavy, sad eyes.

2. MOTIVATION/INTEREST"
TE-617.jpg,UNIVERSAL_HUMAN,"[0,0,0,0,0,1,0]","1. MOOD/EMOTIONAL STATE: The man's wide-eyed, distressed expression and the text ""लगता है मैं पागल हो रहा हूँ"" (I think I am going crazy) convey a feeling of mania, instability, or severe distress.

2. MOTIVATION/INTEREST: not shown

3. EXISTENTIAL/EMOTIONAL INTENSITY: The visual of a man in a straitjacket combined with the text ""I think I am going crazy"" depicts an intense feeling of losing control over one's mind.

4. APPETITE/EATING: not shown

5. SELF-WORTH/GUILT: not shown

6. CONCENTRATION/THINKING: The text ""I think I am going crazy"" suggests a perceived breakdown in normal cognitive functioning or a loss of grip on reality.

7. SLEEP: not shown

CONTEXT: This image appears to be a meme or a stylized album cover art using a ""Parental Advisory"" label and a dramatic image to express a feeling of mental instability."
